date,log_return
1991-09-17,-0.0053395490452618445
1991-09-18,-0.005421507911036346
1991-09-19,-0.004005238859420983
1991-09-20,-0.005150225976315905
1991-09-23,-0.004960648585221555
1991-09-24,-0.004985379351214352
1991-09-25,-0.00484658012974268
1991-09-26,-0.004705633546254451
1991-09-27,-0.002801045357401125
1991-09-30,-0.004962242084069821
1991-10-03,0.008585633366490096
1991-10-04,0.009870025867813235
1991-10-07,0.009236069869255572
1991-10-08,0.007978836941658175
1991-10-09,0.008656223562873917
1991-10-10,0.009944048479310193
1991-10-11,0.009586901957193103
1991-10-14,0.009393132646949943
1991-10-15,0.009916253818212841
1991-10-16,0.009919611679541656
1991-10-17,0.00972243801567135
1991-10-18,0.009925147228744368
1991-10-21,0.00992539594671795
1991-10-22,0.0097310163094835
1991-10-23,0.008293600747393447
1991-10-24,0.008701527460636993
1991-10-25,0.008484870660761014
1991-10-28,0.009956873542110436
1991-10-29,0.00837681741273363
1991-10-30,0.0030077994032438548
1991-10-31,0.009976406216000084
1991-11-01,0.009651354166592446
1991-11-04,0.00924491916775195
1991-11-05,0.008403786439386413
1991-11-06,0.009877607827593659
1991-11-07,0.00899503662588881
1991-11-08,0.009953358277524001
1991-11-11,0.010026548700941485
1991-11-12,0.009587801155153612
1991-11-13,0.003682777671837175
1991-11-14,0.003290309220022941
1991-11-15,0.0033634675391806578
1991-11-18,0.00989838307106702
1991-11-19,0.006710044643705586
1991-11-20,0.00928633866584265
1991-11-21,0.0073755962805911795
1991-11-22,0.008972657400644471
1991-11-25,0.009291588334099418
1991-11-26,0.008415753691342386
1991-11-27,0.009755791155202587
1991-11-28,0.007410330321956662
1991-11-29,0.008704958731171466
1991-12-02,0.00992744694703676
1991-12-03,0.009943155923279426
1991-12-04,0.0036186853917994843
1991-12-05,0.0033431655952618445
1991-12-06,0.010037210439230277
1991-12-09,0.003409810204915436
1991-12-10,0.009720611170622076
1991-12-11,0.002927081230788557
1991-12-12,0.0025541866035140065
1991-12-13,0.009394167850955657
1991-12-16,0.0030638935385918025
1991-12-17,0.0029827704359879506
1991-12-18,0.002973899968525137
1991-12-19,0.002358491659293105
1991-12-20,0.00944944864315522
1991-12-23,0.00992127473758014
1991-12-24,0.0019934607122585016
1991-12-25,0.003243981427575558
1991-12-26,0.0030599140673365204
1991-12-27,0.009743028979128507
1991-12-30,0.0029524877256639675
1991-12-31,0.003558844395392314
1992-01-02,0.003410062980541964
1992-01-03,0.009385604330150276
1992-01-06,0.003904414249848022
1992-01-07,0.0036549625732907867
1992-01-08,0.002974452003340346
1992-01-09,0.003198510090081941
1992-01-10,0.00401693626698893
1992-01-13,0.00406686073594721
1992-01-14,0.008804261864871932
1992-01-15,0.0029067414362065323
1992-01-16,0.0007172198260114885
1992-01-17,0.001725738344059821
1992-01-20,3.253249182899468e-05
1992-01-21,0.0015603162805430805
1992-01-22,0.000259816181514102
1992-01-23,0.00188165121700478
1992-01-24,0.001683992755225409
1992-01-27,0.008249329802547499
1992-01-28,0.0007378298514208855
1992-01-29,0.0018582006436122108
1992-01-30,0.0009917620584162944
1992-01-31,0.0016294714214578473
1992-02-03,0.00299640018905678
1992-02-07,0.0017172845689553684
1992-02-10,0.0026654835861398807
1992-02-11,0.0027532098595290503
1992-02-12,3.160206677786889e-05
1992-02-13,0.0018942987289839184
1992-02-14,0.008292546578009144
1992-02-17,0.00028149190896630146
1992-02-18,0.052807299218765785
1992-02-19,0.015599562860667632
1992-02-20,0.016164894280826004
1992-02-21,0.032790749805075514
1992-02-24,0.0025274631905139525
1992-02-25,-0.00036067529903938573
1992-02-26,-0.0007495107711347395
1992-02-27,0.006504763092057056
1992-02-28,0.006078878864171827
1992-03-02,0.001999863689610507
1992-03-03,0.0043965717539009705
1992-03-04,0.0035902774789474934
1992-03-05,0.0039020209925527453
1992-03-06,0.005394338250652211
1992-03-09,0.004749837855707822
1992-03-10,0.0045408486592967
1992-03-11,0.002422243222204722
1992-03-12,0.002071548824623364
1992-03-13,-0.0014336920018486968
1992-03-16,0.0017785333119491118
1992-03-17,0.0011662736233302054
1992-03-18,0.00045024168144567234
1992-03-19,-0.0009271892262580085
1992-03-20,0.0018006095160184733
1992-03-23,0.0023781852451703767
1992-03-24,-0.0005279970554828242
1992-03-25,-0.0015063228756964134
1992-03-26,0.002667548627043553
1992-03-27,0.004316364116951583
1992-03-30,0.0017580461357514703
1992-03-31,-0.0005244663675051499
1992-04-01,-0.0006034765680031349
1992-04-02,0.00028866466551334447
1992-04-03,0.0005508558077519186
1992-04-06,0.00036706869840586923
1992-04-07,0.0012051350685707558
1992-04-08,0.0013082842412397648
1992-04-09,-0.002041671738424083
1992-04-10,0.0009951813098737666
1992-04-13,0.023489710788443977
1992-04-14,0.02399953513352701
1992-04-15,0.01513660252476515
1992-04-16,0.009372736153708419
1992-04-17,0.009382228174138885
1992-04-20,-0.001376362997531757
1992-04-21,-0.009200098876504081
1992-04-22,-0.025138988355920818
1992-04-23,0.01826274538317458
1992-04-24,0.017404443463118684
1992-04-27,0.0242687540585825
1992-04-28,0.026748199061433733
1992-04-29,0.01833621381309564
1992-04-30,0.0027429924791255015
1992-05-04,0.018331992794779168
1992-05-05,-0.00976935873703859
1992-05-06,0.0016682055093739593
1992-05-07,0.010369202247296799
1992-05-08,0.029175418862551504
1992-05-11,0.04875862855274781
1992-05-12,0.030121612357360734
1992-05-13,0.0147175314943584
1992-05-14,0.017968480351133426
1992-05-15,0.039322858537115334
1992-05-18,0.04923183421411008
1992-05-19,0.044950426981546124
1992-05-20,0.03107813279577095
1992-05-21,0.7191517573161821
1992-05-22,0.05641285659574581
1992-05-25,0.05909974340467178
1992-05-26,-0.0883597074753068
1992-05-27,-0.08678855630941198
1992-05-28,-0.028047084763603354
1992-05-29,0.06226957858739938
1992-06-01,-0.04257968622303528
1992-06-02,-0.03633383925901791
1992-06-03,-0.0745314346809196
1992-06-04,0.04196536321093676
1992-06-05,0.001176353620827216
1992-06-08,-0.011185900684984679
1992-06-09,0.0298750191746751
1992-06-10,0.052223964834610094
1992-06-11,-0.007373242948089913
1992-06-12,-0.005608501473769822
1992-06-15,0.00011947635235819959
1992-06-16,-0.004404445768072067
1992-06-17,0.0024569090419394083
1992-06-18,-0.0009751925494823812
1992-06-19,0.002999527964955278
1992-06-22,-0.0017422202336678
1992-06-23,-0.010077101859466675
1992-06-24,-0.006157916247013936
1992-06-25,0.007935004361343057
1992-06-26,0.0038195237626054072
1992-06-29,0.004147072579329523
1992-06-30,0.01836794978830529
1992-07-01,0.0025069499205255578
1992-07-02,-0.005626342697480883
1992-07-03,0.0014137608386805783
1992-07-06,0.009915693939606693
1992-07-07,0.004527582324980193
1992-07-08,-0.01752582525951047
1992-07-09,-0.005896727365027294
1992-07-10,0.008525071169156385
1992-07-13,-0.044989199255655934
1992-07-14,-0.0198017472705181
1992-07-15,-0.005725258016363293
1992-07-16,0.015186218660543576
1992-07-17,0.0008177051384431612
1992-07-20,-0.024043812836014124
1992-07-21,-0.015065317644874229
1992-07-22,-0.04413265445849725
1992-07-23,-0.020574027233993594
1992-07-24,0.11833374680479417
1992-07-27,0.006380539681796124
1992-07-28,-0.038474469775480344
1992-07-29,-0.017172696491527435
1992-07-30,-0.02771893281089196
1992-07-31,-0.005053412793422997
1992-08-03,-0.019697126573972174
1992-08-04,0.0039474117376318285
1992-08-05,-0.022538035694129377
1992-08-06,-0.010304252544749865
1992-08-07,0.00304872209838572
1992-08-10,-0.04178699878256364
1992-08-11,-0.11029498607701377
1992-08-12,-0.1000456654316693
1992-08-13,0.08549762106001633
1992-08-14,0.00870527108396585
1992-08-17,0.0902583502251026
1992-08-18,-0.006428555429574872
1992-08-19,0.0064817760770696535
1992-08-20,-0.007682359361662321
1992-08-21,-0.01738685019390284
1992-08-24,-0.03571907478910251
1992-08-25,-0.03983983928198625
1992-08-26,0.03206167533355189
1992-08-27,-0.015485484801467915
1992-08-28,-0.01819007262136618
1992-08-31,-0.029832242122231945
1992-09-01,0.002050685392509358
1992-09-02,-0.04625567989233355
1992-09-03,-0.030367462558311964
1992-09-04,-0.013876574228273543
1992-09-07,-0.06972014183267687
1992-09-08,-0.09345938302138244
1992-09-09,-0.006865984052671164
1992-09-10,0.08592281374613063
1992-09-11,0.11381367323948548
1992-09-14,-0.054682873752474534
1992-09-15,0.004317315312040279
1992-09-16,0.04098238048726027
1992-09-17,-0.009563949666944701
1992-09-18,-0.009656302771368298
1992-09-21,-0.028176936672982274
1992-09-22,-0.014751596357330013
1992-09-23,-0.014396758933627279
1992-09-24,0.025227612022094913
1992-09-25,-0.0010682298531492888
1992-09-28,-0.00699904540901807
1992-09-29,-0.01960587557538171
1992-09-30,-0.01176275992190061
1992-10-05,-0.03285532217727611
1992-10-06,-0.007947687824852952
1992-10-07,-0.013408188928125635
1992-10-08,-0.03296069793699967
1992-10-09,0.02546188870391727
1992-10-12,0.04483821107117694
1992-10-13,-0.024302069518804842
1992-10-14,-0.015309701450839918
1992-10-15,-0.0003315050358851107
1992-10-16,0.00183696260286564
1992-10-19,-0.04988892478781226
1992-10-20,-0.02580447336278754
1992-10-21,-0.050909918876792776
1992-10-22,-0.08160901251183246
1992-10-23,0.0362558240199072
1992-10-26,-0.09906187121100286
1992-10-27,-0.11852304190620525
1992-10-28,0.028310903485603695
1992-10-29,0.044420787314898416
1992-10-30,0.0464026764188189
1992-11-02,-0.06020947882327852
1992-11-03,0.004595692323264108
1992-11-04,-0.02087028609713965
1992-11-05,-0.015592307571095265
1992-11-06,-0.012134804437846926
1992-11-09,-0.06424537955465129
1992-11-10,-0.06775874447506325
1992-11-11,0.02375865740533203
1992-11-12,0.013632997635210992
1992-11-13,-0.0040969836070595565
1992-11-16,-0.036320241035372104
1992-11-17,-0.014631207981140131
1992-11-18,0.0351789424172575
1992-11-19,-0.02147473915005205
1992-11-20,0.0062219868638221975
1992-11-23,0.022049844469845477
1992-11-24,0.06975770478327742
1992-11-25,0.2616262970619506
1992-11-26,-0.016972285603492572
1992-11-27,0.12630126482031895
1992-11-30,0.1277988703109649
1992-12-01,-0.01090662566088794
1992-12-02,0.007588956043268569
1992-12-03,0.11250744380101597
1992-12-04,-0.0014611015340619967
1992-12-07,-0.01721002064700641
1992-12-08,-0.05082564121847151
1992-12-09,-0.10845425419546408
1992-12-10,-0.0787389530083604
1992-12-11,0.14429329330667068
1992-12-14,-0.024115786684272365
1992-12-15,-0.032915586566036985
1992-12-16,0.005233700527506063
1992-12-17,0.03157462145692982
1992-12-18,-0.013784492242806607
1992-12-21,0.0469379280707453
1992-12-22,-0.008096321310939148
1992-12-23,0.008601879040685155
1992-12-24,0.03561262935072605
1992-12-25,0.007472767181057517
1992-12-28,-0.009161533332130847
1992-12-29,0.015201246706823945
1992-12-30,-0.001809389792214093
1992-12-31,0.016629256971534747
1993-01-04,0.0422157101190592
1993-01-05,0.05343340358417112
1993-01-06,-0.013222868140278043
1993-01-07,0.02508856194165258
1993-01-08,0.023317177494418636
1993-01-11,0.09429066735379112
1993-01-12,0.010016982183975816
1993-01-13,0.03658720327032016
1993-01-14,0.05913173802920845
1993-01-15,-0.02108729001315693
1993-01-18,-0.007965763094202499
1993-01-19,-0.062047595822799145
1993-01-20,0.050601908767305234
1993-01-21,0.029233701033130846
1993-01-22,0.023959905833110737
1993-01-27,0.0549292859612984
1993-01-28,-0.010437614485498447
1993-01-29,0.04097045746833098
1993-02-01,0.0646334285221148
1993-02-02,0.02478227157154303
1993-02-03,-0.007674846376815946
1993-02-04,0.053168419045841075
1993-02-05,-0.02856132674521037
1993-02-08,0.044179692872337084
1993-02-09,0.05702202491595345
1993-02-10,-0.013969053317190873
1993-02-11,-0.040035642976031224
1993-02-12,0.042987705039834345
1993-02-15,0.05212858666334215
1993-02-16,-0.015303711454082044
1993-02-17,-0.006283409460977184
1993-02-18,0.0028019220115746567
1993-02-19,-0.005638387788350041
1993-02-22,-0.029399653985073684
1993-02-23,-0.063010232292276
1993-02-24,-0.07784137234733932
1993-02-25,0.1088044898244423
1993-02-26,-0.051264933236653015
1993-03-01,-0.11048352623631583
1993-03-02,0.037127347949735316
1993-03-03,-0.010771720056184833
1993-03-04,-0.06078243564363846
1993-03-05,-0.043724208711125416
1993-03-08,0.08638554655121576
1993-03-09,-0.06124327716271408
1993-03-10,0.043999601698589484
1993-03-11,0.05945188685103701
1993-03-12,-0.020359605965358886
1993-03-15,-0.05369837780150832
1993-03-16,0.04245755213831226
1993-03-17,-0.01624510038700696
1993-03-18,-0.015389881226359104
1993-03-19,-0.008044222791042464
1993-03-22,-0.12500485626243746
1993-03-23,-0.06542615795945105
1993-03-24,-0.014811858682643004
1993-03-25,-0.012142769797205093
1993-03-26,0.09511592307132387
1993-03-29,-0.06898531482659678
1993-03-30,-0.012859912771028404
1993-03-31,-0.034122930977620765
1993-04-01,0.022764898227394834
1993-04-02,-0.00340517661575006
1993-04-05,0.004080602740314127
1993-04-06,0.11144827021692462
1993-04-07,0.03705431229086944
1993-04-08,0.11923500824120278
1993-04-09,0.00334422868680947
1993-04-12,-0.03227668842119131
1993-04-13,0.07506421634645775
1993-04-14,-0.019434408730798155
1993-04-15,0.005056395340544298
1993-04-16,-0.05141512273485265
1993-04-19,0.006948431751090216
1993-04-20,0.010005208038768887
1993-04-21,-0.010544913176614998
1993-04-22,0.03598108536770683
1993-04-23,-0.005617992304223261
1993-04-26,0.06553732785734204
1993-04-27,0.013163476096898894
1993-04-28,0.006622976466704586
1993-04-29,-0.016766367085966273
1993-04-30,0.006719711010794875
1993-05-03,-0.004824761666592094
1993-05-04,-0.08571605046420966
1993-05-05,0.004549883651939487
1993-05-06,-0.06966222629519316
1993-05-07,0.03122912737225376
1993-05-10,-0.06145999869266315
1993-05-11,0.0074613044433594145
1993-05-12,0.0030303985104528494
1993-05-13,0.03201177774854752
1993-05-14,-0.008367678634980781
1993-05-17,-0.02377566478914907
1993-05-18,-0.008615654756616468
1993-05-19,0.014893929709469901
1993-05-20,0.015722751263840627
1993-05-21,-0.018559706889303713
1993-05-24,-0.10871022446241707
1993-05-25,-0.02784654850124689
1993-05-26,-0.0025082786302007016
1993-05-27,-0.03250824778883395
1993-05-28,0.009461023483615334
1993-05-31,-0.03908790537671793
1993-06-01,-0.007403228988826409
1993-06-02,0.15217027684724987
1993-06-03,-0.059946785561608665
1993-06-04,-0.013833968441390586
1993-06-07,0.05866523822517514
1993-06-08,0.008973867920654457
1993-06-09,-0.008776700557786501
1993-06-10,-0.01967233039366337
1993-06-11,0.002448075276863778
1993-06-14,-0.04549902431190608
1993-06-15,0.0011787977629224493
1993-06-16,0.0026223311883997505
1993-06-17,-0.006233039198488951
1993-06-18,0.007964193434890845
1993-06-21,-0.028606652248771455
1993-06-22,0.0035941511270064868
1993-06-23,0.0049716697479878355
1993-06-24,-0.005950612364279368
1993-06-25,0.026647305275414212
1993-06-28,-0.004200975785970613
1993-06-29,0.025626014509038054
1993-06-30,-0.021017826087889723
1993-07-01,-0.0094983204191512
1993-07-02,-0.010632447696082112
1993-07-05,-0.03575916376621476
1993-07-06,-0.059121514982066366
1993-07-07,0.006827935465814942
1993-07-08,-0.00847806405966867
1993-07-09,-0.031270787294817325
1993-07-12,-0.026896358465612877
1993-07-13,0.028598858560495467
1993-07-14,-0.03945566978049536
1993-07-15,0.0027580625092738587
1993-07-16,0.009694126001230263
1993-07-19,-0.011747024650212058
1993-07-20,-0.03497824959860106
1993-07-21,0.00435816610054102
1993-07-22,0.004658116788198208
1993-07-23,-0.0024431129292492473
1993-07-26,-0.032138151668980146
1993-07-27,0.0048245346614538024
1993-07-28,0.008440567108098138
1993-07-29,0.010392616902645053
1993-07-30,0.08822241523888112
1993-08-02,-0.043849886525201054
1993-08-03,-0.012589740211956801
1993-08-04,0.02117399068091537
1993-08-05,-0.001458961102164934
1993-08-06,0.007296990414457769
1993-08-09,0.034183212024383
1993-08-10,-0.026544609442859947
1993-08-11,0.023999776622131926
1993-08-12,0.0378032414026776
1993-08-13,0.03242251491139755
1993-08-16,0.07777123769707134
1993-08-17,-0.0498206108045476
1993-08-18,-0.02724357374438305
1993-08-19,0.021478148172677833
1993-08-20,-0.02294557732112506
1993-08-23,-0.05796912421332377
1993-08-24,0.0013537176154237525
1993-08-25,0.018784054709836955
1993-08-26,-0.008252080915908623
1993-08-27,-0.010364285157794376
1993-08-30,0.0052178103285179635
1993-08-31,-0.00400011675750839
1993-09-01,-0.0019109887636045938
1993-09-02,0.00826579877752179
1993-09-03,0.023355300426024
1993-09-06,0.02656528195744188
1993-09-07,-0.04146950111471805
1993-09-08,9.900064358497663e-05
1993-09-09,-0.008250589383542157
1993-09-10,0.002105007369277689
1993-09-13,-0.027284618279201475
1993-09-14,-0.0029842948122056905
1993-09-15,0.004734275372667577
1993-09-16,-0.006492567770628741
1993-09-17,0.007207587180386833
1993-09-20,-0.007299011572478246
1993-09-21,0.017255969948366593
1993-09-22,-0.010149849761616698
1993-09-23,0.0031496802717396358
1993-09-24,-0.009330514381998774
1993-09-27,0.005885751768796168
1993-09-28,0.019302168011943364
1993-09-29,-0.013484710600369987
1993-09-30,0.0046724058906153654
1993-10-04,0.002557746988471207
1993-10-05,-0.007523609917953506
1993-10-06,-0.0009260828489521926
1993-10-07,0.0029108817503015172
1993-10-08,-0.014594160456834607
1993-10-11,-0.0073201561425541226
1993-10-12,0.0034946581145729326
1993-10-13,-0.013540573811742602
1993-10-14,-0.005435239712226914
1993-10-15,0.002196313880847474
1993-10-18,-0.025613484112152952
1993-10-19,0.005194506709611989
1993-10-20,0.005049165736015508
1993-10-21,-0.01384187722735908
1993-10-22,-0.016280809747951704
1993-10-25,-0.04220656621555516
1993-10-26,-0.002219105616684423
1993-10-27,-0.006211558063967046
1993-10-28,0.0577563433662976
1993-10-29,-0.012003950225033982
1993-11-01,0.00231684473521627
1993-11-02,-0.0049589516000372565
1993-11-03,-0.008601246813710113
1993-11-04,-0.001801276287204589
1993-11-05,0.01251676675597827
1993-11-08,0.02737275624431994
1993-11-09,0.010884525867292731
1993-11-10,-0.015458945876422636
1993-11-11,0.017961278363324173
1993-11-12,0.020651284589057205
1993-11-15,0.027887917205728384
1993-11-16,-0.011441345958456575
1993-11-17,0.008280683975481169
1993-11-18,0.01722254863955191
1993-11-19,0.023636847310478517
1993-11-22,0.026782932916381067
1993-11-23,0.008575734522783218
1993-11-24,-0.004939366879399312
1993-11-25,0.0344996893564181
1993-11-26,-0.021823742246939164
1993-11-29,0.007810806599718762
1993-11-30,0.012227601285134379
1993-12-01,-0.01033825090588288
1993-12-02,-0.002053810539148625
1993-12-03,0.008057500323860267
1993-12-06,0.015230082027944302
1993-12-07,0.02638330289149555
1993-12-08,-0.012470572681914534
1993-12-09,-0.024838710597631684
1993-12-10,-0.006447790829779069
1993-12-13,-0.028820139734571176
1993-12-14,-0.027262252254022283
1993-12-15,0.01651867060895029
1993-12-16,-0.03519612051915044
1993-12-17,-0.00705060994122288
1993-12-20,-0.1401407431784422
1993-12-21,0.06966544452070025
1993-12-22,-0.02305206407899444
1993-12-23,0.015203077178998119
1993-12-24,0.000743334006987494
1993-12-27,0.006581918176470974
1993-12-28,-0.00039298112410086124
1993-12-29,-0.02217188125507391
1993-12-30,0.006155210371660303
1993-12-31,0.009120380322629549
1994-01-03,0.00011992564624312732
1994-01-04,-0.0014520670502125251
1994-01-05,0.01701565757965648
1994-01-06,0.02604571839287093
1994-01-07,0.011789932847392456
1994-01-10,0.023215308251784042
1994-01-11,-0.009497362260443513
1994-01-12,-0.0042138918312700805
1994-01-13,0.010551764101397318
1994-01-14,-0.055238494552077015
1994-01-17,0.011764772717753716
1994-01-18,-0.028591250733050317
1994-01-19,-0.03356052345992956
1994-01-20,-0.00607413783501076
1994-01-21,0.012714579915824985
1994-01-24,0.03186555990446148
1994-01-25,-0.02816951512641435
1994-01-26,-0.004274403117914081
1994-01-27,0.00759042522054363
1994-01-28,-0.023909264466876284
1994-01-31,-0.03697116211464915
1994-02-01,-0.01979873246442671
1994-02-02,0.022327178817785526
1994-02-03,0.010268260824078572
1994-02-04,0.022421298807952232
1994-02-14,-0.02275461505123087
1994-02-15,-0.009210006686582714
1994-02-16,0.0043128561357399665
1994-02-17,-0.00974973249736319
1994-02-18,0.0007933669738202074
1994-02-21,-0.019389025537818353
1994-02-22,0.018075076020388287
1994-02-23,-0.011074281305883008
1994-02-24,-0.0011458300288922218
1994-02-25,0.03697082675351662
1994-02-28,-0.021099345348212614
1994-03-01,-0.017916161663605643
1994-03-02,-0.0203161687941685
1994-03-03,-0.010308182654450769
1994-03-04,-0.011158767165301512
1994-03-07,-0.010936635624132664
1994-03-08,-0.00997441243488651
1994-03-09,0.006781681892381276
1994-03-10,-0.02434042426336224
1994-03-11,0.02611232407749051
1994-03-14,0.09442525653078127
1994-03-15,-0.020062421066040788
1994-03-16,0.02695119815819909
1994-03-17,-0.022715654636050676
1994-03-18,-0.014040691064310084
1994-03-21,-0.04490212069632908
1994-03-22,0.01045606529438243
1994-03-23,-0.019256050695116902
1994-03-24,-0.0012555968838477878
1994-03-25,-0.007274774868891765
1994-03-28,-0.023669910639675624
1994-03-29,0.006642373656595079
1994-03-30,-0.0008066513793136855
1994-03-31,-0.002665156099818785
1994-04-01,-0.008009734263931662
1994-04-04,-0.006402456518202456
1994-04-05,-0.016890600734227
1994-04-06,-0.004418388240362107
1994-04-07,-0.003581301495461285
1994-04-08,0.002271119428299448
1994-04-11,-0.029600785887815673
1994-04-12,0.009904509274125966
1994-04-13,-0.01333958074524617
1994-04-14,-0.032039991094126356
1994-04-15,-0.014712785290958878
1994-04-18,-0.036789044828952
1994-04-19,-0.053408109998639555
1994-04-20,-0.058400916208091076
1994-04-21,0.07519552127825521
1994-04-22,-0.028491261077109212
1994-04-25,-0.009353409747352142
